EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
ALGAMARCA,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJABAMBA,CACHACHI,-7.60977896,-78.25797956,010000411L;010002892; 010165604; 15008634X01,ACUMULACION SHAHUINDO; MALVAS 92;MARIA ANGOLA 37; ALGAMARCA Nº 1,MINERA SULLIDEN SHAHUINDO S.A.C.; MINERA SULLIDEN SHAHUINDO S.A.C.; SOCIEDAD MINERA CAMBIOR PERU S.A.C.; MINERA SULLIDEN SHAHUINDO S.A.C.,NO IDENTIFICADO,---,---,35,2
ALGAMARCA,RESIDUO MINERO,RELAVES,CRISNEJAS,CAJAMARCA,CAJABAMBA,CACHACHI,-7.60945429,-78.26093387,010000411L;010002892; 010165604,ACUMULACION SHAHUINDO;MALVAS 92; MARIA ANGOLA 37,MINERA SULLIDEN SHAHUINDO S.A.C.; MINERA SULLIDEN SHAHUINDO S.A.C.; SOCIEDAD MINERA CAMBIOR PERU S.A.C.,NO IDENTIFICADO,---,---,31,2
ALGAMARCA,RESIDUO MINERO,RELAVES,CRISNEJAS,CAJAMARCA,CAJABAMBA,CACHACHI,-7.61016117,-78.26126446,010000411L; 010002892; 010165604,ACUMULACION SHAHUINDO;MALVAS 92; MARIA ANGOLA 37,MINERA SULLIDEN SHAHUINDO S.A.C.; MINERA SULLIDEN SHAHUINDO S.A.C.; SOCIEDAD MINERA CAMBIOR PERU S.A.C.,NO IDENTIFICADO,---,---,33,2
DEMARAN,LABOR MINERA,BOCAMINA,CHICAMA,CAJAMARCA,CAJAMARCA,COSPAN,-7.53957050,-78.52274337,10749595,DEMARAN,"ZARATE MIRANDA, ALEJANDRO FRANCISCO",NO IDENTIFICADO,---,---,37,2
MICHIQUILLAY,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03994362,-78.32420551,03000256X01;010046005,EL NIÑO;MICHIQUILLAY 2005 B,ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.,IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,55,4
LA AURORA,LABOR MINERA,BOCAMINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12262382,-78.28204288,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,69,5
LA AURORA,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12216247,-78.28195514,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,43,3
LA AURORA,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12181002,-78.28194817,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,43,3
LA AURORA,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12258895,-78.28226019,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,57,4
MICHIQUILLAY,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03277908,-78.33234167,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,33,2
