EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89594231,-76.97779630,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,LABOR MINERA,PIQUE,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89825216,-76.97544896,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,20,1
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89762583,-76.97589192,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,20,1
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89715327,-76.97631757,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89687016,-76.97680816,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,37,2
MERCEDES 3,LABOR MINERA,PIQUE,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89671612,-76.97687105,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,35,2
MERCEDES 3,LABOR MINERA,PIQUE,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89627966,-76.97730603,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89503800,-76.97478247,"010000882U, 07001189X01, 07001456X01","ATLANTA, PURISIMA, VIRGEN DEL CARMEN F","RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN ASTETE, OCTAVIO",NO IDENTIFICADO,---,---,25,1
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89481817,-76.97527345,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,25,1
MERCEDES 3,LABOR MINERA,TAJO,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89822271,-76.97276853,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89448966,-76.97425956,"010000882U, 07001189X01, 07001456X01","ATLANTA, PURISIMA, VIRGEN DEL CARMEN F","RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN BARRENECHEA, CARLOS OCTAVIO, RECAVARREN ASTETE, OCTAVIO",NO IDENTIFICADO,---,---,20,1
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89403865,-76.97563344,"010000882U, 07001292X01, 010001171U","ATLANTA, HUANZALA SUR-8, SANTA LUISA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO, COMPAÑÍA MINERA STA LUISA S.A., COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,29,2
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89586098,-76.97625514,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,20,1
MERCEDES 3,LABOR MINERA,TAJEO COMUNICADO,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89817043,-76.97551228,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,33,2
