EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
DE AZUFRE YUCAMANE,RESIDUO MINERO,RELAVES,LOCUMBA,TACNA,CANDARAVE,CANDARAVE,-17.15272372,-70.28885582,10583810,PUCON 0004,BHP BILLITON WORLD EXPLORATION INC. SUCURSAL DEL PERU,NO IDENTIFICADO,---,---,55,4
DE AZUFRE TUTUPACA,RESIDUO MINERO,RELAVES,LOCUMBA,TACNA,CANDARAVE,CANDARAVE,-17.05587872,-70.32514184,010233306;14003784X01,CAMELIA;EL POZO DEL INDIO Nº 4,COMPAÑIA MINERA APACHETA QUELLA S.A.;MINERA DEL NORTE S.A.,NO IDENTIFICADO,---,---,24,1
DE AZUFRE TUTUPACA,RESIDUO MINERO,RELAVES,LOCUMBA,TACNA,CANDARAVE,CANDARAVE,-17.05715747,-70.31751236,010233306;14003784X01,CAMELIA;EL POZO DEL INDIO Nº 4,COMPAÑIA MINERA APACHETA QUELLA S.A.;MINERA DEL NORTE S.A.,NO IDENTIFICADO,---,---,31,2
AURORA,LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,CANDARAVE,CURIBAYA,-17.39892331,-70.33519512,010003896;010591410,MARIELA ONCE;PUCON 0080,"BHP BILLITON WORLD EXPLORATION INC. SUCURSAL DEL PERU;SOUTHERN PERU LIMITED, SUCURSAL DEL PERU",NO IDENTIFICADO,---,---,22,1
AURORA,RESIDUO MINERO,DESMONTE DE MINA,LOCUMBA,TACNA,CANDARAVE,CURIBAYA,-17.39872381,-70.33529721,010003896;010591410,MARIELA ONCE;PUCON 0080,"BHP BILLITON WORLD EXPLORATION INC. SUCURSAL DEL PERU;SOUTHERN PERU LIMITED, SUCURSAL DEL PERU",NO IDENTIFICADO,---,---,27,2
PADRECUCHO,RESIDUO MINERO,DESMONTE DE MINA,LOCUMBA,TACNA,CANDARAVE,CURIBAYA,-17.39736834,-70.35804703,010003696;010591310,MARIELA NUEVE;PUCON 0079,"BHP BILLITON WORLD EXPLORATION INC. SUCURSAL DEL PERU;SOUTHERN PERU LIMITED, SUCURSAL DEL PERU",NO IDENTIFICADO,---,---,31,2
AURORA,INFRAESTRUCTURA,NO DETERMINADO,LOCUMBA,TACNA,CANDARAVE,CURIBAYA,-17.39871308,-70.33555128,010003896;010591410,MARIELA ONCE;PUCON 0080,"BHP BILLITON WORLD EXPLORATION INC. SUCURSAL DEL PERU;SOUTHERN PERU LIMITED, SUCURSAL DEL PERU",NO IDENTIFICADO,---,---,22,1
COLPAR,LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.40496926,-70.50645672,010209509;010030492;010078003;010076503;14003968X01,LAKSHMI XVII;MARIA 1-1000;TARATA E;TARATA 2;TILINA REDUCCION Nº 1,"EREP S.A.C.;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;PIQUERAS LUNA, ANTONIO",NO IDENTIFICADO,---,---,25,1
MINAYTITA,LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.38221387,-70.48368324,730001409;010055912;010030092,CHEJAYA I;CHEJAYA M;ROSA 1-1000,"COMPAÑIA MINERA MILPO S.A.A.;MAMANI LUVE, EDGAR;MONTOYA LOPEZ, LUIS MAMERTO",NO IDENTIFICADO,---,---,27,2
LIMA (CHEJAYA),LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39558138,-70.49789963,730001409;010209109;730003811;010030092;010076603;14003963X01,CHEJAYA I;LAKSHMI XIV;PEPIN1;ROSA 1-1000;TARATA A;TILINA,"EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO;TRACTO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NO IDENTIFICADO,---,---,20,1
LIMA (CHEJAYA),LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39534637,-70.49790712,730001409;010209109;730003811;010030092;010076603;14003963X01,CHEJAYA I;LAKSHMI XIV;PEPIN1;ROSA 1-1000;TARATA A;TILINA,"EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO;TRACTO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NO IDENTIFICADO,---,---,24,1
LIMA (CHEJAYA),LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39534270,-70.49839652,730001409;010209109;730003811;010030092;010076603;14003963X01,CHEJAYA I;LAKSHMI XIV;PEPIN1;ROSA 1-1000;TARATA A;TILINA,"EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO;TRACTO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NO IDENTIFICADO,---,---,27,2
LIMA (CHEJAYA),LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39533380,-70.49837762,730001409;010209109;730003811;010030092;010076603;14003963X01,CHEJAYA I;LAKSHMI XIV;PEPIN1;ROSA 1-1000;TARATA A;TILINA,"EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO;TRACTO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NO IDENTIFICADO,---,---,20,1
LIMA (CHEJAYA),LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39545904,-70.49854806,010209109;010030592;010076603;14003963X01,LAKSHMI XIV;LUISA 1-1000;TARATA A;TILINA,"ACUARIOS MINERA Y EXPLORADORA S.A.;EREP S.A.C.;MINERA BARRICK MISQUICHILCA S.A.;MINERA PEÑOLES DE PERU S.A.;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO",NO IDENTIFICADO,---,---,20,1
LIMA (CHEJAYA),RESIDUO MINERO,DESMONTE DE MINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39523603,-70.49816035,730001409;010209109;730003811;010030092;010076603;14003963X01,CHEJAYA I;LAKSHMI XIV;PEPIN1;ROSA 1-1000;TARATA A;TILINA,"EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO;TRACTO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NO IDENTIFICADO,---,---,25,1
MINAYTITA,LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.38435067,-70.48312636,730001409;010055912;010209109;010030092;010076603;14003963X01,CHEJAYA I;CHEJAYA M;LAKSHMI XIV;ROSA 1-1000;TARATA A;TILINA,"COMPAÑIA MINERA MILPO S.A.A.;EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO",NO IDENTIFICADO,---,---,22,1
LIMA (CHEJAYA),LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ILABAYA,-17.39577022,-70.49802352,730001409;010209109;730003811;010030092;010076603;14003963X01,CHEJAYA I;LAKSHMI XIV;PEPIN1;ROSA 1-1000;TARATA A;TILINA,"EREP S.A.C.;MAMANI LUVE, EDGAR;MINERA PEÑOLES DE PERU S.A.;MONTOYA LOPEZ, LUIS MAMERTO;NIGHTINGALE , FLORENCIA;PIQUERAS LUNA, ANTONIO;TRACTO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",NO IDENTIFICADO,---,---,22,1
SALINA PUITE,LABOR MINERA,BOCAMINA,LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.70963595,-70.94722783,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,16,1
SALINA PUITE,LABOR MINERA,PIQUE,LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.71044730,-70.94740626,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,29,2
SALINA PUITE,LABOR MINERA,TRINCHERA,LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.70925224,-70.94765730,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,16,1
SALINA PUITE,INFRAESTRUCTURA,NO DETERMINADO,LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.71072214,-70.94702274,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,18,1
SALINA PUITE,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.71028080,-70.94688601,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,16,1
SALINA PUITE,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.71013467,-70.94704468,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,18,1
SALINA PUITE,INFRAESTRUCTURA,NO DETERMINADO,LOCUMBA,TACNA,JORGE BASADRE,ITE,-17.70919741,-70.94680833,010206510;14003512X01,FREMANTLE 4;SALINAS DE PUITE,EMPRESA DE LA SAL S.A.;PERUVIAN LATIN RESOURCES S.A.C.;QUIMPAC S.A.,NO IDENTIFICADO,---,---,12,1
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84359223,-70.03181155,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,25,1
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84352053,-70.03169790,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,24,1
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84411475,-70.03212597,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,27,2
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84464925,-70.03188370,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,22,1
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84550294,-70.03451204,010464306;050012906;050023906;010768995,HUANUNE II;JOSE ADRIAN I;LA CERCANA;RIO CAPLINA 4,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VARGAS BEDREGAL, CHRIS MILUSKA;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,24,1
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84557539,-70.03448415,010464306;050012906;050023906;010768995,HUANUNE II;JOSE ADRIAN I;LA CERCANA;RIO CAPLINA 4,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VARGAS BEDREGAL, CHRIS MILUSKA;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,22,1
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84618059,-70.03454426,010464306;050012906;050023906;010768995,HUANUNE II;JOSE ADRIAN I;LA CERCANA;RIO CAPLINA 4,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VARGAS BEDREGAL, CHRIS MILUSKA;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,22,1
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84518629,-70.03457627,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,24,1
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84461419,-70.03509198,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,31,2
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84464205,-70.03495059,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,22,1
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84381840,-70.03518175,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,25,1
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84374620,-70.03516245,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,24,1
CERCANA,LABOR MINERA,PIQUE,CAPLINA,TACNA,TACNA,PACHIA,-17.84355532,-70.03536896,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,33,2
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84331975,-70.03548084,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,39,3
CERCANA,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CAPLINA,TACNA,TACNA,PACHIA,-17.84312093,-70.03547969,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,16,1
CERCANA,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CAPLINA,TACNA,TACNA,PACHIA,-17.84239389,-70.03623985,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,20,1
CERCANA,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CAPLINA,TACNA,TACNA,PACHIA,-17.84239759,-70.03554156,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,25,1
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84228494,-70.03633358,010464306;050012906;050023906;010768995,HUANUNE II;JOSE ADRIAN I;LA CERCANA;RIO CAPLINA 4,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VARGAS BEDREGAL, CHRIS MILUSKA;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,25,1
CERCANA,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CAPLINA,TACNA,TACNA,PACHIA,-17.84133903,-70.03576191,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,24,1
CERCANA,INFRAESTRUCTURA,NO DETERMINADO,CAPLINA,TACNA,TACNA,PACHIA,-17.84135565,-70.03603567,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,29,2
CERCANA,RESIDUO MINERO,RELAVES,CAPLINA,TACNA,TACNA,PACHIA,-17.84028036,-70.03600114,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,49,3
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84022449,-70.03631222,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,33,2
CERCANA,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,CAPLINA,TACNA,TACNA,PACHIA,-17.84093095,-70.03602378,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,27,2
CERCANA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84026987,-70.03627474,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,31,2
CERCANA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84026897,-70.03644459,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,33,2
CERCANA,RESIDUO MINERO,NO DETERMINADO,CAPLINA,TACNA,TACNA,PACHIA,-17.84024181,-70.03645387,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,29,2
LLUTA (CAPLINA),LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.80662230,-70.09445236,010150202;670025311;010056095,MARYORI DE TACNA;ROSARIO 2011;TATIANA 23,"COMPAÑIA MINERA AURIFERA DEL SUR S.A.;JOAQUIN TICONA, RAMSES GERARDO;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,24,1
LLUTA (CAPLINA),LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.80652284,-70.09446119,010150202;670025311;010056095,MARYORI DE TACNA;ROSARIO 2011;TATIANA 23,"COMPAÑIA MINERA AURIFERA DEL SUR S.A.;JOAQUIN TICONA, RAMSES GERARDO;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,24,1
LLUTA (CAPLINA),LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.80640604,-70.09433783,730000413;010150202;010056095,FABIOLA I;MARYORI DE TACNA;TATIANA 23,"COMPAÑIA MINERA AURIFERA DEL SUR S.A.;JOAQUIN TICONA, RAMSES GERARDO;MATERIALES INDUSTRIALES Y CONSTRUCCIONES TACNA S.C.R.L.",NO IDENTIFICADO,---,---,22,1
LLUTA (CAPLINA),LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.80640478,-70.09456425,010150202;670025311;010056095,MARYORI DE TACNA;ROSARIO 2011;TATIANA 23,"COMPAÑIA MINERA AURIFERA DEL SUR S.A.;JOAQUIN TICONA, RAMSES GERARDO;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,22,1
LLUTA (CAPLINA),LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.80724449,-70.09470146,010150202;670025311;010056095,MARYORI DE TACNA;ROSARIO 2011;TATIANA 23,"COMPAÑIA MINERA AURIFERA DEL SUR S.A.;JOAQUIN TICONA, RAMSES GERARDO;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,20,1
CODICIADA,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.83906416,-70.03697549,050013204;010768795,JOSE ADRIAN;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;ORDOÑEZ EDUARDO, JOSE SILVINO",NO IDENTIFICADO,---,---,25,1
CODICIADA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.83896919,-70.02758570,010464306;050012906;010768795,HUANUNE II;JOSE ADRIAN I;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,22,1
CODICIADA,LABOR MINERA,CHIMENEA,CAPLINA,TACNA,TACNA,PACHIA,-17.83959222,-70.02769308,010464306;050012906;010768795,HUANUNE II;JOSE ADRIAN I;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,27,2
CODICIADA,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.83952812,-70.02785313,010464306;050012906;010768795,HUANUNE II;JOSE ADRIAN I;RIO CAPLINA 2,"BENAVIDES ALFARO, JORGE DANIEL;CORE MINERALS (PERU) S.A.;MARTINOT OLIART, LUIS FERNANDO;ORDOÑEZ EDUARDO, JOSE SILVINO;VIZQUERRA PEREZ ALBELA, CARLOS RAUL JOSE",NO IDENTIFICADO,---,---,22,1
NATIVIDAD 1,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84364151,-70.04294709,010016509;010768895,HUANUNE IV;RIO CAPLINA 3,"BENAVIDES ALFARO, JORGE DANIEL;MARTINOT OLIART, LUIS FERNANDO",NO IDENTIFICADO,---,---,29,2
NATIVIDAD 1,RESIDUO MINERO,DESMONTE DE MINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84391217,-70.04303359,010016509;010768895,HUANUNE IV;RIO CAPLINA 3,"BENAVIDES ALFARO, JORGE DANIEL;MARTINOT OLIART, LUIS FERNANDO",NO IDENTIFICADO,---,---,31,2
NATIVIDAD 1,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.84400234,-70.04307187,010016509;010768895,HUANUNE IV;RIO CAPLINA 3,"BENAVIDES ALFARO, JORGE DANIEL;MARTINOT OLIART, LUIS FERNANDO",NO IDENTIFICADO,---,---,33,2
DE SILICE LOURDES,LABOR MINERA,TAJO,CAPLINA,TACNA,TACNA,PACHIA,-17.85032435,-70.11098840,050020895;010000204U;010001414U;670025311,GIANELLA 1;MARIA CRISTINA;MARIA CRISTINA;ROSARIO 2011,"GAETE ACHA, PHILLYPS ZENKO;SOCIEDAD MINERA GIANELLA 1 S.R.L.;SOCIEDAD MINERA MARIA CRISTINA DE TACNA S.R.L.;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,27,2
DE SILICE LOURDES,LABOR MINERA,BOCAMINA,CAPLINA,TACNA,TACNA,PACHIA,-17.85080514,-70.11067053,050020895;010000204U;010001414U;670025311,GIANELLA 1;MARIA CRISTINA;MARIA CRISTINA;ROSARIO 2011,"GAETE ACHA, PHILLYPS ZENKO;SOCIEDAD MINERA GIANELLA 1 S.R.L.;SOCIEDAD MINERA MARIA CRISTINA DE TACNA S.R.L.;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,31,2
DE SILICE LOURDES,LABOR MINERA,TRINCHERA,CAPLINA,TACNA,TACNA,PACHIA,-17.85050890,-70.11031953,050020895;010000204U;010001414U;670025311,GIANELLA 1;MARIA CRISTINA;MARIA CRISTINA;ROSARIO 2011,"GAETE ACHA, PHILLYPS ZENKO;SOCIEDAD MINERA GIANELLA 1 S.R.L.;SOCIEDAD MINERA MARIA CRISTINA DE TACNA S.R.L.;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,22,1
DE SILICE LOURDES,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CAPLINA,TACNA,TACNA,PACHIA,-17.85145103,-70.11151442,050020895;010000204U;010001414U;670025311,GIANELLA 1;MARIA CRISTINA;MARIA CRISTINA;ROSARIO 2011,"GAETE ACHA, PHILLYPS ZENKO;SOCIEDAD MINERA GIANELLA 1 S.R.L.;SOCIEDAD MINERA MARIA CRISTINA DE TACNA S.R.L.;ULLOA HUAMAN, ESTANISLAO",NO IDENTIFICADO,---,---,29,2
