geometry,CCDD,Departamento,CCPP,Provincia,CCDI,Distrito,Capital
"{""type"":""Polygon"",""coordinates"":[[[-71.957344,-16.143728],[-71.99623,-16.13861],[-72.01187,-16.16116],[-72.02731,-16.16942],[-72.056602,-16.207489],[-72.08277,-16.18947],[-72.09132,-16.18932],[-72.087234,-16.201151],[-72.073479,-16.209465],[-72.074745,-16.222055],[-72.082901,-16.230421],[-72.085594,-16.245415],[-72.120193,-16.297615],[-72.130737,-16.310116],[-72.144612,-16.340695],[-72.144325,-16.35058],[-72.126945,-16.351284],[-72.137924,-16.372969],[-72.130732,-16.376217],[-72.084618,-16.396645],[-72.07623,-16.38113],[-72.06957,-16.3581],[-72.06073,-16.31186],[-72.04502,-16.27558],[-72.0226,-16.25232],[-72.02149,-16.23597],[-72.00422,-16.21613],[-71.997078,-16.212986],[-71.991066,-16.186792],[-71.966621,-16.158483],[-71.957344,-16.143728]]]}",4,Arequipa,1,Arequipa,20,Santa Isabel de Siguas,SANTA ISABEL DE SIGUAS
"{""type"":""Polygon"",""coordinates"":[[[-72.084618,-16.396645],[-72.130732,-16.376217],[-72.14071,-16.38882],[-72.150822,-16.415252],[-72.185989,-16.455368],[-72.186447,-16.46697],[-72.195106,-16.483339],[-72.213386,-16.515198],[-72.237312,-16.547018],[-72.242928,-16.561462],[-72.262024,-16.583952],[-72.278458,-16.609272],[-72.28337,-16.63458],[-72.26493,-16.62627],[-72.25454,-16.62816],[-72.25004,-16.63846],[-72.23244,-16.63303],[-72.22412,-16.63617],[-72.2137,-16.62694],[-72.15657,-16.63109],[-72.12517,-16.62746],[-72.12239,-16.62417],[-72.08358,-16.6175],[-72.07618,-16.60955],[-72.07859,-16.5763],[-72.07432,-16.56989],[-72.07508,-16.54067],[-72.06262,-16.52543],[-72.05048,-16.46597],[-72.03569,-16.43659],[-72.033783,-16.41929],[-72.084618,-16.396645]]]}",4,Arequipa,1,Arequipa,21,Santa Rita de Siguas,SANTA RITA DE SIGUAS
"{""type"":""Polygon"",""coordinates"":[[[-71.51328,-16.45531],[-71.518058,-16.443755],[-71.53782,-16.436495],[-71.540993,-16.452057],[-71.55795,-16.46492],[-71.55409,-16.47698],[-71.561096,-16.494089],[-71.545814,-16.494045],[-71.539383,-16.505346],[-71.52441,-16.50804],[-71.517053,-16.501784],[-71.52474,-16.49168],[-71.50266,-16.48852],[-71.516159,-16.484749],[-71.521408,-16.478851],[-71.51328,-16.45531]]]}",4,Arequipa,1,Arequipa,22,Socabaya,SOCABAYA
"{""type"":""Polygon"",""coordinates"":[[[-71.57548,-16.44818],[-71.602162,-16.407482],[-71.605698,-16.407879],[-71.61734,-16.41953],[-71.61309,-16.42933],[-71.621185,-16.453619],[-71.622886,-16.469959],[-71.611336,-16.485496],[-71.606987,-16.500542],[-71.595741,-16.519674],[-71.582481,-16.507925],[-71.574129,-16.491079],[-71.5752,-16.47993],[-71.58512,-16.45746],[-71.57548,-16.44818]]]}",4,Arequipa,1,Arequipa,23,Tiabaya,TIABAYA
"{""type"":""Polygon"",""coordinates"":[[[-71.65072,-16.39256],[-71.657333,-16.394968],[-71.690117,-16.392187],[-71.697639,-16.384165],[-71.715042,-16.39439],[-71.730698,-16.391952],[-71.731461,-16.380716],[-71.750854,-16.373741],[-71.753804,-16.366187],[-71.77878,-16.38149],[-71.78836,-16.38272],[-71.80391,-16.37587],[-71.82169,-16.38544],[-71.814506,-16.397669],[-71.797409,-16.393063],[-71.768921,-16.403706],[-71.768867,-16.428911],[-71.739479,-16.43161],[-71.750366,-16.458075],[-71.764313,-16.465502],[-71.771469,-16.4923],[-71.74958,-16.509954],[-71.741226,-16.509996],[-71.718437,-16.524967],[-71.705368,-16.541489],[-71.699058,-16.540955],[-71.664459,-16.555733],[-71.648994,-16.55814],[-71.623756,-16.54154],[-71.621147,-16.524031],[-71.595741,-16.519674],[-71.606987,-16.500542],[-71.611336,-16.485496],[-71.622886,-16.469959],[-71.621185,-16.453619],[-71.61309,-16.42933],[-71.61734,-16.41953],[-71.605698,-16.407879],[-71.627228,-16.399284],[-71.646843,-16.397726],[-71.65072,-16.39256]]]}",4,Arequipa,1,Arequipa,24,Uchumayo,UCHUMAYO
"{""type"":""Polygon"",""coordinates"":[[[-71.906918,-16.158197],[-71.946363,-16.142432],[-71.957344,-16.143728],[-71.966621,-16.158483],[-71.991066,-16.186792],[-71.997078,-16.212986],[-72.00422,-16.21613],[-72.02149,-16.23597],[-72.0226,-16.25232],[-72.04502,-16.27558],[-72.06073,-16.31186],[-72.06957,-16.3581],[-72.07623,-16.38113],[-72.084618,-16.396645],[-72.033783,-16.41929],[-72.03569,-16.43659],[-72.05048,-16.46597],[-72.06262,-16.52543],[-72.07508,-16.54067],[-72.07432,-16.56989],[-72.07859,-16.5763],[-72.07618,-16.60955],[-72.08358,-16.6175],[-72.12239,-16.62417],[-72.12517,-16.62746],[-72.15657,-16.63109],[-72.2137,-16.62694],[-72.22412,-16.63617],[-72.23244,-16.63303],[-72.25004,-16.63846],[-72.25454,-16.62816],[-72.26493,-16.62627],[-72.28337,-16.63458],[-72.273819,-16.656607],[-72.255066,-16.666639],[-72.231613,-16.665729],[-72.205009,-16.685097],[-72.195648,-16.686821],[-72.195892,-16.702602],[-72.178818,-16.708038],[-72.16452,-16.720226],[-72.161362,-16.730875],[-72.145821,-16.743643],[-72.132164,-16.744091],[-72.127594,-16.756586],[-72.131905,-16.766657],[-72.119209,-16.77968],[-72.096931,-16.76757],[-72.082603,-16.770315],[-72.067879,-16.7817],[-72.048363,-16.779541],[-72.038338,-16.792244],[-72.02174,-16.79199],[-71.996701,-16.79955],[-71.988052,-16.785332],[-71.909965,-16.675045],[-71.873177,-16.62558],[-71.917267,-16.603283],[-71.91028,-16.58332],[-71.896103,-16.566709],[-71.889259,-16.484852],[-71.869377,-16.464163],[-71.859116,-16.445209],[-71.859856,-16.409199],[-71.855576,-16.405521],[-71.814506,-16.397669],[-71.82169,-16.38544],[-71.80391,-16.37587],[-71.805504,-16.357641],[-71.792908,-16.354008],[-71.789619,-16.338774],[-71.802154,-16.30026],[-71.811775,-16.294594],[-71.820648,-16.27667],[-71.832321,-16.26227],[-71.858955,-16.243532],[-71.881363,-16.21274],[-71.898529,-16.168539],[-71.906918,-16.158197]]]}",4,Arequipa,1,Arequipa,25,Vitor,VITOR
"{""type"":""Polygon"",""coordinates"":[[[-71.532721,-16.374004],[-71.536222,-16.3683],[-71.53582,-16.376103],[-71.551732,-16.390969],[-71.566615,-16.404681],[-71.552272,-16.407517],[-71.539866,-16.392414],[-71.532721,-16.374004]]]}",4,Arequipa,1,Arequipa,26,Yanahuara,YANAHUARA
"{""type"":""Polygon"",""coordinates"":[[[-71.561096,-16.494089],[-71.574129,-16.491079],[-71.582481,-16.507925],[-71.595741,-16.519674],[-71.621147,-16.524031],[-71.623756,-16.54154],[-71.648994,-16.55814],[-71.664459,-16.555733],[-71.699058,-16.540955],[-71.705368,-16.541489],[-71.699852,-16.558868],[-71.68737,-16.56673],[-71.699257,-16.588501],[-71.677605,-16.599052],[-71.652901,-16.58444],[-71.624237,-16.590183],[-71.632446,-16.599218],[-71.637215,-16.621649],[-71.660912,-16.634384],[-71.674995,-16.658663],[-71.674705,-16.671776],[-71.666977,-16.701633],[-71.646782,-16.6957],[-71.637825,-16.698917],[-71.628731,-16.683683],[-71.620369,-16.681908],[-71.593689,-16.686581],[-71.574844,-16.695957],[-71.565247,-16.695646],[-71.554649,-16.684278],[-71.535477,-16.700756],[-71.529854,-16.71781],[-71.531342,-16.7286],[-71.512855,-16.745043],[-71.5149,-16.751368],[-71.500618,-16.766619],[-71.481224,-16.763805],[-71.4776,-16.740417],[-71.483078,-16.72703],[-71.47477,-16.708423],[-71.482132,-16.684284],[-71.470764,-16.665111],[-71.444038,-16.642769],[-71.447037,-16.635128],[-71.425247,-16.617453],[-71.423393,-16.60622],[-71.404678,-16.595421],[-71.40168,-16.56881],[-71.40977,-16.57171],[-71.43179,-16.56386],[-71.45743,-16.56157],[-71.47596,-16.54266],[-71.4899,-16.53594],[-71.49654,-16.51771],[-71.510147,-16.512815],[-71.517053,-16.501784],[-71.52441,-16.50804],[-71.539383,-16.505346],[-71.545814,-16.494045],[-71.561096,-16.494089]]]}",4,Arequipa,1,Arequipa,27,Yarabamba,YARABAMBA
"{""type"":""Polygon"",""coordinates"":[[[-71.3086,-15.9549],[-71.324783,-15.939883],[-71.337097,-15.941727],[-71.370514,-15.926915],[-71.3983,-15.925342],[-71.415512,-15.930119],[-71.430344,-15.928431],[-71.442612,-15.926036],[-71.450966,-15.934965],[-71.468292,-15.926516],[-71.490097,-15.932157],[-71.504845,-15.925452],[-71.529167,-15.929961],[-71.53169,-15.94423],[-71.54244,-15.95238],[-71.56073,-15.97765],[-71.577613,-15.990877],[-71.600296,-15.982134],[-71.626549,-15.979174],[-71.642639,-15.987692],[-71.65205,-15.9832],[-71.661133,-15.964472],[-71.681686,-15.947223],[-71.692001,-15.933404],[-71.704338,-15.933705],[-71.711464,-15.946179],[-71.70668,-15.960924],[-71.706955,-15.98375],[-71.724541,-15.989057],[-71.737961,-16.016197],[-71.755417,-16.030432],[-71.774338,-16.03319],[-71.815163,-16.050816],[-71.836525,-16.069401],[-71.840774,-16.086374],[-71.864799,-16.104736],[-71.869875,-16.130182],[-71.906918,-16.158197],[-71.898529,-16.168539],[-71.881363,-16.21274],[-71.858955,-16.243532],[-71.832321,-16.26227],[-71.820648,-16.27667],[-71.811775,-16.294594],[-71.802154,-16.30026],[-71.789619,-16.338774],[-71.792908,-16.354008],[-71.805504,-16.357641],[-71.80391,-16.37587],[-71.78836,-16.38272],[-71.77878,-16.38149],[-71.753804,-16.366187],[-71.750854,-16.373741],[-71.731461,-16.380716],[-71.730698,-16.391952],[-71.715042,-16.39439],[-71.697639,-16.384165],[-71.690117,-16.392187],[-71.657333,-16.394968],[-71.65072,-16.39256],[-71.64691,-16.37807],[-71.6384,-16.36916],[-71.63056,-16.34124],[-71.61171,-16.3089],[-71.595677,-16.292168],[-71.592756,-16.277271],[-71.595582,-16.25945],[-71.59094,-16.24335],[-71.59025,-16.21966],[-71.577643,-16.200763],[-71.550658,-16.199062],[-71.535117,-16.192876],[-71.513235,-16.189706],[-71.505633,-16.200254],[-71.476463,-16.184702],[-71.467289,-16.167325],[-71.458883,-16.164708],[-71.427373,-16.170446],[-71.412467,-16.208586],[-71.388672,-16.206797],[-71.35974,-16.21332],[-71.33857,-16.225662],[-71.32592,-16.20315],[-71.3223,-16.18221],[-71.31684,-16.17428],[-71.32282,-16.15846],[-71.31208,-16.13266],[-71.33222,-16.11429],[-71.34927,-16.08251],[-71.36412,-16.07401],[-71.36001,-16.05751],[-71.35979,-16.03652],[-71.34076,-16.02759],[-71.31849,-16.02856],[-71.3003,-16.01902],[-71.28831,-16.00455],[-71.297935,-15.985184],[-71.315094,-15.966754],[-71.3086,-15.9549]]]}",4,Arequipa,1,Arequipa,28,Yura,YURA
"{""type"":""Polygon"",""coordinates"":[[[-72.715133,-16.611546],[-72.725561,-16.615391],[-72.725182,-16.648096],[-72.703415,-16.653326],[-72.6995,-16.6302],[-72.700507,-16.613159],[-72.715133,-16.611546]]]}",4,Arequipa,2,Camaná,1,Camana,CAMANA
"{""type"":""Polygon"",""coordinates"":[[[-72.711777,-16.59193],[-72.729073,-16.579519],[-72.751167,-16.575916],[-72.757355,-16.589418],[-72.758301,-16.609856],[-72.725561,-16.615391],[-72.715133,-16.611546],[-72.711777,-16.59193]]]}",4,Arequipa,2,Camaná,2,José María Químper,EL CARDO
